1/16/2010,133.04,76.1415,South,GA,Office Supplies,Labels,Corporate
4/9/2009,85.85,2154.07,South,FL,Office Supplies,Appliances,Consumer
4/9/2009,14377.78,327.65,South,FL,Furniture,Chairs & Chairmats,Consumer
4/9/2009,994.27,4161.98,South,FL,Technology,Computer Peripherals,Consumer
4/9/2009,9558.65,127.11,South,FL,Furniture,Tables,Consumer
10/7/2012,1610.76,8.67,East,NH,Office Supplies,Storage & Organization,Corporate
9/30/2012,937.8,27.12,South,AR,Office Supplies,Storage & Organization,Consumer
5/6/2012,446.06,161.32,West,NV,Office Supplies,Paper,Home Office
6/30/2011,449.17,5.48,South,AL,Office Supplies,Pens & Art Supplies,Home Office
6/30/2011,79.81,198.83,South,AL,Office Supplies,Pens & Art Supplies,Home Office
3/8/2009,2451.41,773.36,Central,OK,Technology,Office Machines,Home Office
3/8/2009,851.24,171.79,Central,OK,Technology,Office Machines,Home Office
1/4/2009,63.34,76.015,Central,TX,Office Supplies,Binders and Binder Accessories,Corporate
1/4/2009,151.35,8.33,Central,TX,Office Supplies,Paper,Corporate
8/18/2011,2422.4405,568.179,West,ID,Technology,Telephones and Communication,Small Business
10/22/2011,220.7875,305.316,Central,MN,Technology,Telephones and Communication,Home Office
8/10/2012,2593.08,371.214,Central,MI,Furniture,Office Furnishings,Consumer
8/10/2012,2529.396,673.31,Central,MI,Technology,Telephones and Communication,Consumer
1/31/2011,1866.12,400.69,South,LA,Office Supplies,Appliances,Small Business
12/20/2012,1184.11,145.07,South,GA,Office Supplies,Storage & Organization,Corporate
12/20/2012,514.22,187.374,South,GA,Office Supplies,Binders and Binder Accessories,Corporate
2/25/2010,428.14,6.04,East,MA,Office Supplies,Paper,Consumer
2/25/2010,1379.3375,78.54,East,CT,Technology,Telephones and Communication,Consumer
2/2/2012,647.81,8.65,West,CA,Furniture,Office Furnishings,Small Business
5/4/2012,3338.98,846.73,Central,IL,Office Supplies,Storage & Organization,Small Business
11/8/2010,6688.11,2872.88,South,AL,Technology,Office Machines,Consumer
11/8/2010,16.73,6.96,Central,MO,Furniture,Office Furnishings,Consumer
10/13/2009,153.44,6.15,Central,TX,Furniture,Office Furnishings,Corporate
1/28/2009,190.45,102.2695,West,AZ,Office Supplies,Appliances,Corporate
1/28/2009,179.99,44.05,West,AZ,Office Supplies,Binders and Binder Accessories,Corporate
3/5/2010,441.58,117.39,East,NY,Office Supplies,Paper,Small Business
8/20/2011,168.9,18.61,West,CA,Technology,Office Machines,Consumer
6/19/2011,180.46,57.62,West,UT,Office Supplies,Paper,Consumer
5/19/2009,145.86,92.32,West,CA,Office Supplies,Paper,Corporate
10/7/2010,1520.26,640.8405,South,AL,Office Supplies,Binders and Binder Accessories,Consumer
10/7/2010,688.02,154.99,South,AL,Furniture,Office Furnishings,Consumer
6/5/2010,4335.34,524.09,Central,TX,Technology,Computer Peripherals,Small Business
6/5/2010,1150.5345,361.647,Central,TX,Technology,Telephones and Communication,Small Business
6/28/2011,4644.87,1291.39,West,WY,Furniture,Tables,Small Business
6/28/2011,627.69,12.02,East,PA,Technology,Computer Peripherals,Small Business
11/12/2010,441.43,180.783,Central,MI,Furniture,Chairs & Chairmats,Corporate
11/12/2010,2145.6975,154.45,Central,MI,Technology,Telephones and Communication,Corporate
11/12/2010,1341.963,176.792,Central,MI,Technology,Telephones and Communication,Corporate
5/28/2011,172.15,86.78,South,FL,Office Supplies,Labels,Corporate
4/7/2009,1423.35,580.32,Central,IN,Technology,Computer Peripherals,Corporate
5/17/2011,24.16,78.02,Central,IL,Office Supplies,Binders and Binder Accessories,Consumer
5/17/2011,270.84,8.0495,Central,IL,Office Supplies,Paper,Consumer
5/17/2011,3389.93,191.28,Central,IL,Furniture,Office Furnishings,Consumer
5/17/2011,266.36,737.94,Central,IL,Office Supplies,Paper,Consumer
5/17/2011,89.41,21.49,Central,IL,Office Supplies,Rubber Bands,Consumer
6/2/2011,772.2675,48.851,South,FL,Technology,Telephones and Communication,Corporate
7/1/2009,17279.62,4176.253,West,WA,Technology,Copiers and Fax,Small Business
7/1/2009,120.3,20.38,West,WA,Office Supplies,Pens & Art Supplies,Small Business
1/3/2010,1767.88,49.82,South,FL,Office Supplies,Appliances,Consumer
1/3/2010,277.42,66.47,South,FL,Technology,Computer Peripherals,Consumer
1/3/2010,178.13,19.75,South,FL,Office Supplies,Storage & Organization,Consumer
6/12/2009,1676.48,590.35,West,CA,Office Supplies,Paper,Corporate
6/2/2012,12.12,583.749,East,NH,Office Supplies,Paper,Home Office
6/2/2012,2318.2135,4.55,East,MA,Technology,Telephones and Communication,Home Office
6/2/2012,1136.44,9.3,East,NJ,Technology,Computer Peripherals,Home Office
9/2/2011,932.892,458.982,Central,IN,Technology,Telephones and Communication,Consumer
12/21/2010,14556.67,3829.63,Central,SD,Technology,Office Machines,Small Business
11/4/2009,160.29,1.35,Central,MN,Furniture,Office Furnishings,Home Office
3/20/2011,119.2,30.61,East,ME,Office Supplies,Rubber Bands,Consumer
3/20/2011,1825.42,1193.19,East,CT,Furniture,Office Furnishings,Consumer
6/22/2009,15383.7,118.152,Central,NE,Office Supplies,Binders and Binder Accessories,Home Office
6/22/2009,1637.457,6523.257,Central,NE,Technology,Telephones and Communication,Home Office
5/23/2010,822.3495,360.305,West,WA,Technology,Telephones and Communication,Small Business
11/11/2010,605.77,129.33,West,CA,Furniture,Office Furnishings,Corporate
11/11/2010,1480.91,489.14,West,CA,Office Supplies,Paper,Corporate
7/24/2009,3644.24,268.664,West,CA,Office Supplies,Storage & Organization,Corporate
7/24/2009,599.2075,457.73,West,CA,Technology,Telephones and Communication,Corporate
12/9/2011,268.55,99.02,West,CA,Technology,Computer Peripherals,Consumer
6/10/2011,294.91,37.27,South,SC,Office Supplies,Storage & Organization,Small Business
6/26/2010,384.9,108.28,Central,IA,Office Supplies,Storage & Organization,Consumer
10/16/2011,2637.78,0.84,South,FL,Technology,Computer Peripherals,Small Business
10/16/2011,157.4,118.56,South,FL,Office Supplies,Paper,Small Business
11/17/2009,2799.7,884.08,Central,IL,Office Supplies,Appliances,Corporate
10/10/2011,2039.56,329.49,Central,IL,Office Supplies,Storage & Organization,Corporate
8/20/2010,292.808,129.69,South,FL,Technology,Telephones and Communication,Home Office
8/30/2012,518.8,54.6295,Central,MO,Office Supplies,Binders and Binder Accessories,Consumer
8/21/2009,174.64,143.23,West,UT,Office Supplies,Appliances,Small Business
8/21/2009,994.228,446.578,West,UT,Technology,Telephones and Communication,Small Business
4/14/2011,5977.63,86.68,Central,IN,Office Supplies,Appliances,Consumer
9/28/2009,1239.81,48.68,West,UT,Technology,Computer Peripherals,Consumer
9/28/2009,273.32,13.28,West,UT,Office Supplies,Paper,Consumer
1/3/2011,79.64,326.4,West,WA,Office Supplies,Appliances,Consumer
1/3/2011,1527.42,377.74,West,WA,Office Supplies,Envelopes,Consumer
2/10/2009,473.67,78.2,South,AL,Office Supplies,Paper,Home Office
12/23/2009,2811.7,2149.84,East,MD,Furniture,Tables,Home Office
5/19/2010,176.5,25.51,West,OR,Office Supplies,Pens & Art Supplies,Small Business
5/19/2010,1546.8,119.35,West,OR,Office Supplies,Storage & Organization,Small Business
5/19/2010,3457.56,365.44,West,OR,Furniture,Tables,Small Business
8/29/2010,3632.6,400.33,West,CA,Furniture,Chairs & Chairmats,Corporate
1/30/2012,1644.22,563.09,East,NY,Furniture,Office Furnishings,Small Business
5/14/2010,131.65,67.41,South,SC,Office Supplies,Labels,Consumer
2/23/2012,199.8,96.59,Central,TX,Office Supplies,Paper,Small Business
2/23/2012,68.97,0.77,Central,TX,Office Supplies,Pens & Art Supplies,Small Business
1/2/2009,124.81,11.937,Central,MN,Office Supplies,Binders and Binder Accessories,Consumer
4/3/2011,123.16,45.79,West,WA,Office Supplies,Paper,Consumer
5/18/2012,1160.55,179.17,South,FL,Furniture,Chairs & Chairmats,Home Office
12/6/2011,1733.1,900.414,West,CA,Office Supplies,Storage & Organization,Consumer
12/6/2011,3448.6455,505.69,West,CA,Technology,Telephones and Communication,Consumer
8/9/2012,131.2,107.98,East,MD,Office Supplies,Appliances,Corporate
10/31/2012,1735.94,432.54,Central,TX,Furniture,Bookcases,Corporate
10/31/2012,337.6,210.7835,Central,TX,Furniture,Office Furnishings,Corporate
3/16/2009,82.42,18.53,South,GA,Furniture,Office Furnishings,Corporate
5/5/2012,1712.66,390.77,Central,MI,Technology,Computer Peripherals,Home Office
6/16/2011,53.91,19.47,East,MD,Office Supplies,Labels,Home Office
10/11/2012,31.95,188.224,South,NC,Office Supplies,Binders and Binder Accessories,Corporate
10/11/2012,563.82,23.69,South,NC,Office Supplies,Binders and Binder Accessories,Corporate
10/11/2012,502.44,363.44,South,NC,Office Supplies,Storage & Organization,Corporate
5/25/2009,165.04,66.585,West,WA,Office Supplies,Binders and Binder Accessories,Corporate
3/28/2009,522.97,29.98,Central,SD,Furniture,Office Furnishings,Corporate
3/28/2009,199.46,121.2,Central,SD,Office Supplies,Paper,Corporate
11/25/2012,1954.796,98.352,West,ID,Technology,Telephones and Communication,Small Business
6/7/2012,316.52,542.32,West,CO,Technology,Computer Peripherals,Home Office
6/7/2012,155.39,127.7,West,CO,Technology,Computer Peripherals,Home Office
10/7/2012,12175.82,707.15,Central,IL,Furniture,Chairs & Chairmats,Home Office
10/7/2012,101.21,2825.15,Central,IL,Office Supplies,Paper,Home Office
10/7/2012,1585.64,2.13,Central,IL,Office Supplies,Paper,Home Office
2/13/2011,906.02,382.38,Central,IN,Furniture,Bookcases,Small Business
2/13/2011,170.88,149.086,Central,IN,Office Supplies,Binders and Binder Accessories,Small Business
3/7/2010,3725.53,748.67,East,OH,Office Supplies,Appliances,Corporate
6/13/2012,133.23,59.91,Central,KS,Office Supplies,"Scissors, Rulers and Trimmers",Home Office
6/13/2012,146.25,60.12,West,UT,Office Supplies,Paper,Home Office
7/30/2011,434.62,68.977,Central,IN,Office Supplies,Binders and Binder Accessories,Corporate
11/10/2012,2654.16,399.67,East,CT,Technology,Office Machines,Consumer
11/10/2012,36.23,24.87,East,MA,Technology,Computer Peripherals,Consumer
11/10/2012,1722.65,600.93,East,CT,Furniture,Bookcases,Consumer
7/27/2009,493.26,263.4,East,PA,Office Supplies,Labels,Small Business
7/27/2009,192.15,37.31,East,PA,Office Supplies,Paper,Small Business
1/16/2012,3633.03,1440.274,West,WA,Office Supplies,Binders and Binder Accessories,Home Office
4/13/2009,3.42,2.9095,East,NJ,Office Supplies,Binders and Binder Accessories,Corporate
1/3/2009,522.49,236.43,South,LA,Technology,Computer Peripherals,Corporate
1/3/2009,28359.4,32.44,South,LA,Technology,Office Machines,Corporate
1/3/2009,123.76,14440.39,South,LA,Office Supplies,Paper,Corporate
9/5/2010,1124.3,516.186,West,OR,Furniture,Chairs & Chairmats,Corporate
9/5/2010,43.57,6.7,West,OR,Office Supplies,Labels,Corporate
9/5/2010,2610.894,335.22,West,OR,Technology,Telephones and Communication,Corporate
4/7/2010,88.38,64.95,West,NM,Office Supplies,Paper,Small Business
4/23/2009,2348.66,921.41,Central,TX,Office Supplies,Appliances,Home Office
4/23/2009,2657.12,3850.08,Central,TX,Furniture,Bookcases,Home Office
4/23/2009,9579.62,373.09,Central,TX,Furniture,Tables,Home Office
9/6/2009,42.67,12.719,Central,MO,Office Supplies,Binders and Binder Accessories,Small Business
4/22/2009,292.11,91.95,South,VA,Office Supplies,Storage & Organization,Corporate
9/12/2011,12.61,4.899,South,LA,Office Supplies,Binders and Binder Accessories,Corporate
2/19/2011,110.15,13.906,West,OR,Office Supplies,Binders and Binder Accessories,Corporate
2/19/2011,3335.27,539.69,West,OR,Furniture,Chairs & Chairmats,Corporate
8/8/2011,106.06,59.74,South,FL,Office Supplies,"Scissors, Rulers and Trimmers",Consumer
2/27/2010,103.75,153.923,East,OH,Office Supplies,Binders and Binder Accessories,Small Business
2/27/2010,855.865,25.1345,East,OH,Technology,Telephones and Communication,Small Business
3/17/2009,223.64,90.26,East,MD,Office Supplies,Paper,Home Office
1/22/2012,202.64,254.74,Central,WI,Technology,Office Machines,Small Business
1/22/2012,133.69,92.23,Central,WI,Office Supplies,Paper,Small Business
1/3/2009,262.76,146.05,West,UT,Furniture,Office Furnishings,Home Office
8/13/2011,176.26,75.13,Central,IL,Office Supplies,Labels,Corporate
10/12/2012,3505.6,1019.7,Central,OK,Furniture,Chairs & Chairmats,Home Office
7/23/2011,84.09,73.14,Central,IA,Office Supplies,Binders and Binder Accessories,Consumer
3/24/2012,135.23,45.65,West,CO,Office Supplies,"Scissors, Rulers and Trimmers",Consumer
9/10/2010,1222.59,501.99,West,WA,Technology,Computer Peripherals,Corporate
1/22/2011,1939.66,1.49,West,CA,Office Supplies,Appliances,Consumer
1/22/2011,21.56,2.75,West,CA,Office Supplies,Labels,Consumer
1/22/2011,115.81,540.67,West,CA,Office Supplies,Pens & Art Supplies,Consumer
3/22/2012,131.61,7.3,South,FL,Technology,Computer Peripherals,Consumer
12/8/2011,750.39,133.705,South,SC,Office Supplies,Binders and Binder Accessories,Consumer
12/8/2011,18.46,0.43,South,SC,Office Supplies,Labels,Consumer
5/11/2010,2366.18,17.49,East,PA,Office Supplies,Envelopes,Home Office
5/11/2010,675.71,703.8,East,PA,Furniture,Office Furnishings,Home Office
5/11/2010,292.978,93.61,East,PA,Technology,Telephones and Communication,Home Office
5/11/2010,3615.8405,1861.353,West,AZ,Technology,Telephones and Communication,Home Office
10/10/2010,319.69,73.66,Central,IA,Technology,Computer Peripherals,Home Office
10/28/2012,706.68,6.6,Central,MN,Office Supplies,Pens & Art Supplies,Corporate
9/4/2011,33.96,0.1,Central,WI,Office Supplies,Pens & Art Supplies,Home Office
9/12/2009,8374.132,2568.096,West,OR,Technology,Telephones and Communication,Corporate
7/16/2012,1406.64,424.36,Central,KS,Office Supplies,Envelopes,Corporate
8/16/2009,192.49,98.3,Central,TX,Furniture,Chairs & Chairmats,Home Office
3/18/2009,5403.75,103.83,East,MA,Furniture,Chairs & Chairmats,Small Business
4/20/2010,54.79,6.82,West,MT,Office Supplies,Pens & Art Supplies,Small Business
5/14/2011,356.09,155.82,South,TN,Office Supplies,Envelopes,Home Office
4/3/2011,1075.91,539.54,South,MS,Technology,Computer Peripherals,Consumer
4/3/2011,1176.859,34.42,South,MS,Technology,Telephones and Communication,Consumer
4/3/2011,6408.3,137.862,Central,MN,Furniture,Tables,Consumer
10/5/2009,63.71,96.03,Central,MN,Furniture,Office Furnishings,Corporate
10/5/2009,5388.8,115.08,Central,MN,Office Supplies,Storage & Organization,Corporate
1/30/2012,1751.68,27.99,Central,MN,Office Supplies,Binders and Binder Accessories,Corporate
1/30/2012,86.47,9.3495,Central,MN,Office Supplies,Binders and Binder Accessories,Corporate
1/30/2012,684.5,771.8255,Central,MN,Office Supplies,Pens & Art Supplies,Corporate
10/11/2009,158.83,56.97,East,OH,Furniture,Office Furnishings,Home Office
8/16/2011,4655.07,82.16,Central,IL,Furniture,Bookcases,Corporate
8/16/2011,10087.6,270.63,Central,IL,Furniture,Chairs & Chairmats,Corporate
8/16/2011,1608.08,3387.35,Central,IL,Technology,Computer Peripherals,Corporate
5/1/2012,7890.89,771.09,South,VA,Office Supplies,Storage & Organization,Home Office
6/19/2009,10122.72,381.16,South,FL,Furniture,Chairs & Chairmats,Corporate
6/19/2009,203.6,166.44,South,FL,Office Supplies,Paper,Corporate
6/19/2009,115.81,22.06,South,FL,Office Supplies,Pens & Art Supplies,Corporate
9/4/2011,2912.015,698.166,West,WA,Technology,Telephones and Communication,Corporate
11/30/2010,74.75,115.43,South,LA,Office Supplies,Pens & Art Supplies,Corporate
8/7/2010,81.9,23.52,West,WA,Office Supplies,Paper,Consumer
3/4/2009,12.18,3.88,Central,IL,Office Supplies,Paper,Small Business
5/15/2009,3197.45,20.65,Central,KS,Technology,Computer Peripherals,Corporate
5/15/2009,78.57,97.16,Central,KS,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
9/7/2009,95.9,19.57,West,CA,Office Supplies,Pens & Art Supplies,Corporate
9/7/2009,517.91,216.154,West,CA,Office Supplies,Appliances,Corporate
9/7/2009,162.28,107.11,West,CA,Office Supplies,Binders and Binder Accessories,Corporate
1/10/2012,162.58,196.07,South,TN,Technology,Computer Peripherals,Small Business
1/10/2012,6815.23,109.86,South,TN,Furniture,Tables,Small Business
4/28/2011,203.3,606.595,East,MD,Furniture,Office Furnishings,Home Office
4/28/2011,196.8515,148.25,East,MD,Technology,Telephones and Communication,Home Office
2/12/2010,637.04,26.83,West,CA,Technology,Computer Peripherals,Corporate
8/7/2010,1058.43,245,South,FL,Furniture,Office Furnishings,Home Office
2/8/2010,147.88,142.9105,East,NH,Office Supplies,Binders and Binder Accessories,Small Business
11/16/2010,64.37,6.9575,West,CA,Office Supplies,Binders and Binder Accessories,Consumer
11/16/2010,4588.55,266.624,West,CA,Technology,Copiers and Fax,Consumer
1/2/2011,5403.75,246.3,Central,KS,Furniture,Chairs & Chairmats,Corporate
1/2/2011,192.49,378.28,Central,KS,Furniture,Chairs & Chairmats,Corporate
1/2/2011,6408.3,279.55,Central,KS,Furniture,Tables,Corporate
5/1/2009,596.21,211.59,West,CA,Furniture,Office Furnishings,Corporate
10/9/2010,96.75,72.91,Central,OK,Office Supplies,Binders and Binder Accessories,Home Office
3/25/2009,14357.85,3309.55,West,CO,Furniture,Bookcases,Small Business
11/24/2009,1210.02,279.44,Central,TX,Furniture,Chairs & Chairmats,Corporate
11/29/2010,461.55,12,East,CT,Furniture,Office Furnishings,Corporate
11/29/2010,418.82,60.214,East,ME,Office Supplies,Binders and Binder Accessories,Corporate
6/23/2011,767.34,154.65,South,NC,Technology,Computer Peripherals,Corporate
5/23/2010,74.02,2.91,West,WA,Furniture,Office Furnishings,Consumer
5/23/2010,1276.17,564.22,West,WA,Office Supplies,Paper,Consumer
2/17/2011,464.57,79.18,West,AZ,Technology,Computer Peripherals,Corporate
12/12/2010,690.88,119.25,Central,MO,Furniture,Office Furnishings,Home Office
12/24/2011,28.41,44.0795,South,AL,Office Supplies,Binders and Binder Accessories,Consumer
2/13/2011,2645.88,1231.98,West,CA,Furniture,Bookcases,Corporate
2/13/2011,2573.29,896.94,East,VT,Furniture,Chairs & Chairmats,Corporate
2/13/2011,127.17,108.1345,East,ME,Office Supplies,Binders and Binder Accessories,Corporate
1/10/2010,111.66,53.33,Central,TX,Office Supplies,Paper,Home Office
1/10/2010,231.95,44.14,Central,TX,Technology,Computer Peripherals,Home Office
1/17/2009,299.08,76.43,South,FL,Office Supplies,Envelopes,Corporate
1/17/2009,566.39,50.43,South,FL,Office Supplies,Paper,Corporate
4/7/2009,2144.924,542.25,West,CA,Technology,Telephones and Communication,Corporate
9/12/2011,1907.71,32.55,South,GA,Furniture,Bookcases,Home Office
7/7/2009,65.89,20.6,West,CA,Furniture,Office Furnishings,Home Office
7/21/2010,310.31,51.5,Central,MI,Furniture,Office Furnishings,Corporate
4/20/2011,5554.036,1153.836,South,NC,Technology,Telephones and Communication,Small Business
11/21/2009,496.15,213.3755,South,TN,Office Supplies,Binders and Binder Accessories,Small Business
2/5/2009,139.86,9.59,Central,IA,Office Supplies,Pens & Art Supplies,Small Business
2/5/2009,926.585,655.424,Central,IA,Technology,Telephones and Communication,Small Business
7/14/2011,799.98,259.8,East,CT,Technology,Office Machines,Corporate
7/14/2011,363.57,15.36,East,MA,Furniture,Tables,Corporate
10/11/2011,9752.25,3066.17,West,CA,Furniture,Office Furnishings,Small Business
6/22/2011,7547.14,2080.48,Central,ND,Furniture,Chairs & Chairmats,Home Office
6/22/2011,224.32,178.77,Central,ND,Furniture,Office Furnishings,Home Office
6/22/2011,311.98,9.78,Central,ND,Office Supplies,Pens & Art Supplies,Home Office
12/21/2012,2312.96,43.03,West,ID,Technology,Office Machines,Small Business
11/22/2011,5181.08,2925.37,Central,WI,Furniture,Bookcases,Consumer
11/22/2011,10567.45,1623.6,Central,WI,Technology,Copiers and Fax,Consumer
11/22/2011,1679.04,324.47,Central,WI,Furniture,Office Furnishings,Consumer
11/22/2011,2055.97,2691.96,Central,WI,Technology,Office Machines,Consumer
11/9/2011,27.34,12.38,Central,IA,Office Supplies,Paper,Home Office
11/9/2011,683.68,95.54,Central,IA,Technology,Computer Peripherals,Home Office
9/16/2009,156.15,37.6,Central,TX,Office Supplies,"Scissors, Rulers and Trimmers",Corporate
6/25/2010,193.16,71.73,East,OH,Office Supplies,Paper,Consumer
1/5/2012,2323.36,220.39,Central,KS,Technology,Computer Peripherals,Corporate
12/23/2009,383.45,244.47,Central,WI,Furniture,Chairs & Chairmats,Small Business
8/10/2010,871.25,162.24,Central,IN,Office Supplies,Pens & Art Supplies,Corporate
8/10/2010,537.87,14.31,Central,IN,Office Supplies,Pens & Art Supplies,Corporate
1/2/2011,138.75,49.81,East,NJ,Office Supplies,Pens & Art Supplies,Corporate
8/18/2009,820.52,191.222,Central,IL,Office Supplies,Binders and Binder Accessories,Corporate
3/28/2012,823.13,26.13,West,WA,Office Supplies,Binders and Binder Accessories,Consumer
3/28/2012,569.61,384.5145,West,WA,Technology,Computer Peripherals,Consumer
3/28/2012,75.06,205.75,West,WA,Office Supplies,Labels,Consumer
3/28/2012,225.13,48.44,West,WA,Furniture,Office Furnishings,Consumer
8/10/2009,121.73,69.07,West,WA,Office Supplies,Paper,Consumer
12/25/2012,114.86,16.21,West,CA,Office Supplies,Pens & Art Supplies,Corporate
5/4/2012,1757.43,333.72,East,OH,Office Supplies,Appliances,Corporate
5/4/2012,137.26,490.77,East,OH,Office Supplies,Binders and Binder Accessories,Corporate
5/4/2012,2913.1455,94.78,East,OH,Technology,Telephones and Communication,Corporate
5/4/2012,246.98,54.6135,Central,MI,Furniture,Office Furnishings,Corporate
10/23/2010,1968.47,327.9,Central,TX,Office Supplies,Pens & Art Supplies,Small Business
11/16/2010,6250.936,31.21,Central,IL,Furniture,Tables,Corporate
5/14/2010,7869.22,1523.46,South,AL,Furniture,Chairs & Chairmats,Consumer
5/14/2010,912.44,182.72,South,AL,Furniture,Office Furnishings,Consumer
9/13/2009,838.4,132.91,South,SC,Office Supplies,Storage & Organization,Corporate
1/27/2009,377.213,411.653,South,FL,Technology,Telephones and Communication,Consumer
5/27/2011,854.88,44.14,Central,IL,Furniture,Office Furnishings,Corporate
5/27/2011,80.27,0.79,Central,IL,Office Supplies,Pens & Art Supplies,Corporate
11/11/2009,994.04,335.06,West,CA,Office Supplies,Storage & Organization,Corporate
9/29/2010,10223.19,2723.31,West,CA,Office Supplies,Appliances,Corporate
9/29/2010,312.42,90.42,West,CA,Office Supplies,Paper,Corporate
3/29/2012,1111.008,146.29,South,LA,Furniture,Tables,Home Office
2/12/2012,435.27,147.51,Central,MN,Technology,Computer Peripherals,Home Office
2/12/2012,723.82,40.98,Central,MN,Furniture,Office Furnishings,Home Office
12/20/2009,1082.43,23.97,Central,TX,Technology,Computer Peripherals,Corporate
2/24/2010,40.23,30.26,East,MD,Office Supplies,Appliances,Home Office
9/11/2009,341.55,255.65,East,MD,Furniture,Office Furnishings,Corporate
9/11/2009,98.37,76.54,East,MD,Office Supplies,Paper,Corporate
2/4/2010,2773.84,513.76,South,VA,Furniture,Bookcases,Corporate
9/25/2010,289.94,493.6,South,VA,Office Supplies,Paper,Consumer
9/25/2010,1848.52,102.19,South,VA,Furniture,Tables,Consumer
8/27/2009,262.54,80.05,West,CA,Technology,Computer Peripherals,Consumer
8/27/2009,190.73,29.24,West,CA,Technology,Office Machines,Consumer
8/27/2009,1332.97,4.752,West,CA,Technology,Telephones and Communication,Consumer
5/14/2009,227.37,92.07,South,AR,Office Supplies,Paper,Corporate
1/23/2009,136.41,99.34,Central,KS,Office Supplies,"Scissors, Rulers and Trimmers",Consumer
1/23/2009,1312.65,488.31,South,VA,Office Supplies,Paper,Consumer
5/12/2011,283.13,141.26,West,CA,Office Supplies,Paper,Home Office
5/23/2009,104.39,38.45,West,UT,Office Supplies,Labels,Home Office
5/12/2012,618.84,200.84,East,CT,Furniture,Office Furnishings,Corporate
7/26/2009,100.41,457.16,Central,IA,Office Supplies,Pens & Art Supplies,Corporate
7/26/2009,8101.9875,69.91,Central,IA,Technology,Telephones and Communication,Corporate
7/26/2009,1313.811,2369.844,Central,IA,Technology,Telephones and Communication,Corporate
5/2/2011,6330.086,1421.892,South,AR,Technology,Telephones and Communication,Corporate
1/19/2011,40.26,27.44,East,NY,Office Supplies,Paper,Home Office
9/10/2011,95.38,36.892,East,NJ,Office Supplies,Binders and Binder Accessories,Small Business
3/17/2010,48.04,23.28,South,SC,Office Supplies,Paper,Corporate
7/5/2010,19.36,11.85,East,MD,Office Supplies,Paper,Home Office
7/5/2010,206.27,54.441,East,MD,Office Supplies,Binders and Binder Accessories,Home Office
8/23/2010,308.54,76.42,Central,IL,Office Supplies,Pens & Art Supplies,Corporate
8/19/2011,400.57,93.36,Central,IL,Office Supplies,Paper,Small Business
8/24/2010,233.39,197.39,Central,MI,Office Supplies,Paper,Small Business
12/27/2011,2072.12,13.45,West,WA,Office Supplies,Pens & Art Supplies,Small Business
12/27/2011,151.19,365.23,West,WA,Office Supplies,Rubber Bands,Small Business
6/12/2012,133.9,14.582,East,MD,Office Supplies,Binders and Binder Accessories,Home Office
4/6/2009,608.21,175.13,Central,IN,Office Supplies,"Scissors, Rulers and Trimmers",Consumer
4/6/2009,570.5285,3.96,East,PA,Technology,Telephones and Communication,Consumer
10/26/2010,285.84,3030.16,Central,IN,Office Supplies,Binders and Binder Accessories,Home Office
10/26/2010,12450.48,27.255,Central,IN,Furniture,Bookcases,Home Office
11/25/2009,2525.9875,416.673,West,AZ,Technology,Telephones and Communication,Consumer
8/23/2009,65.42,432.98,South,AL,Furniture,Office Furnishings,Corporate
8/23/2009,5750.94,112.92,South,AL,Technology,Office Machines,Corporate
2/6/2010,5149.06,605.44,West,OR,Furniture,Chairs & Chairmats,Small Business
3/10/2011,135.31,49.3235,Central,MI,Office Supplies,Binders and Binder Accessories,Small Business
2/10/2012,1281.358,90.123,West,UT,Technology,Telephones and Communication,Corporate
3/27/2010,2040.95,1231.87,East,MD,Office Supplies,Storage & Organization,Corporate
11/12/2011,181.66,31.58,Central,MI,Technology,Office Machines,Small Business
1/3/2012,1170.025,4.221,Central,IL,Technology,Telephones and Communication,Consumer
8/13/2012,193.11,263.764,West,CA,Office Supplies,Binders and Binder Accessories,Corporate
3/30/2009,3449.26,252.77,South,GA,Technology,Office Machines,Small Business
11/6/2012,677.43,75.48,South,NC,Furniture,Office Furnishings,Corporate
4/1/2009,566.53,209.6,South,TN,Furniture,Chairs & Chairmats,Small Business
10/4/2011,486.43,285.35,South,TN,Furniture,Office Furnishings,Small Business
10/4/2011,144.95,10.82,South,TN,Office Supplies,Paper,Small Business
5/14/2010,73.36,951.678,West,OR,Office Supplies,Rubber Bands,Home Office
5/14/2010,3630.146,94.95,West,OR,Technology,Telephones and Communication,Home Office
12/10/2012,538.27,225.199,West,ID,Office Supplies,Binders and Binder Accessories,Home Office
12/10/2012,3665.41,2.81,West,ID,Office Supplies,Binders and Binder Accessories,Home Office
12/10/2012,20.95,1236.359,West,ID,Office Supplies,Rubber Bands,Home Office
2/24/2009,2545.89,321.51,East,ME,Office Supplies,Storage & Organization,Small Business
5/13/2012,8305.19,118.79,East,VT,Furniture,Bookcases,Small Business
5/13/2012,251.05,129.86,East,NJ,Office Supplies,Labels,Small Business
5/13/2012,305.62,1383.32,East,MA,Office Supplies,Envelopes,Small Business
4/17/2009,226.882,582.648,West,WA,Technology,Telephones and Communication,Corporate
9/7/2010,158.79,110.05,West,CA,Office Supplies,Binders and Binder Accessories,Corporate
9/7/2010,286.81,1.156,West,ID,Office Supplies,Envelopes,Corporate
